//NDRACHAN
//////////// EXTRASUNNY_LA
//Amb			Amb_Obj			Dir			Sky top			Sky bot			SunCore			SunCorona			SunSz			SprSz			SprBght			Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1			RGB1			Alpha2			RGB2		CloudAlpha
//Midnight
27 27 27 			255 255 255 			255 255 255 			0 9 39 			16 39 46 			0 0 0 			0 0 0 			0.0 			1.0 			0.0 			200 			100 			0 			650.00			5.00			1.00			1 1 1 			102 117 128 			255 255 255 255 			31 			0 75 255 			31 			0 107 255 			255 			255 			255 
//
//////////// EXTRACOLOURS_1
//Amb			Amb_Obj			Dir			Sky top			Sky bot			SunCore			SunCorona			SunSz			SprSz			SprBght			Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1			RGB1			Alpha2			RGB2		CloudAlpha
//Midnight
57 66 78 			255 255 255 			255 255 255 			17 17 51 			28 27 59 			0 0 0 			2 2 4 			0.0 			1.0 			0.9 			200 			162 			0 			400.00			100.00			1.00			1 1 1 			102 117 128 			56 115 113 255 			31 			147 157 254 			31 			91 130 255 			0 			173 			255 0.5
//5AM
153 124 112 			65 65 65 			255 255 255 			254 230 198 			253 206 166 			187 105 21 			187 105 21 			1.0 			1.0 			1.0 			215 			255 			255 			400.00			100.00			1.00			1 1 1 			221 213 211 			56 115 113 255 			24 			255 171 157 			20 			254 238 221 			0 			0 			255 0.5
//6AM
89 106 100 			189 190 180 			255 255 255 			184 205 254 			232 254 233 			253 119 0 			216 94 0 			1.0 			1.0 			3.0 			255 			255 			255 			800.00			100.00			0.80			1 1 1 			255 255 255 			56 115 113 255 			24 			100 210 254 			31 			254 246 242 			0 			166 			142 0.5
//7AM
73 71 70 			246 252 252 			255 255 255 			211 221 254 			228 239 254 			253 119 0 			216 94 0 			1.0 			1.0 			0.4 			255 			255 			255 			800.00			100.00			0.50			1 1 1 			255 255 255 			56 115 113 255 			24 			0 142 254 			31 			254 253 251 			0 			166 			142 0.5
//Midday
131 131 136 			240 238 251 			255 255 255 			207 219 254 			214 219 254 			187 105 21 			187 105 21 			1.0 			1.0 			0.2 			255 			255 			255 			800.00			10.00			0.00			1 1 1 			255 255 255 			56 115 113 255 			30 			12 111 254 			31 			232 253 255 			0 			255 			255 0.5
//7PM
53 55 53 			204 215 219 			255 255 255 			208 209 254 			245 254 160 			253 119 0 			216 94 0 			1.0 			1.0 			1.0 			255 			255 			255 			800.00			10.00			0.80			1 1 1 			255 255 255 			56 115 113 255 			24 			0 157 254 			31 			250 252 254 			0 			166 			142 0.5
//8PM
211 168 136 			197 200 208 			255 255 255 			238 254 248 			227 254 243 			205 147 74 			205 147 74 			2.0 			1.0 			1.0 			215 			255 			255 			800.00			10.00			1.00			1 1 1 			213 151 129 			56 115 113 255 			30 			254 148 104 			31 			254 178 146 			0 			255 			255 0.5
//10PM
55 63 87 			255 255 255 			255 255 255 			23 19 60 			35 46 76 			0 0 0 			0 0 0 			1.0 			1.0 			1.0 			200 			100 			0 			600.00			10.00			1.00			1 1 1 			102 117 128 			56 115 113 255 			27 			100 114 255 			31 			236 251 254 			0 			0 			255 0.5
//
//////////// EXTRACOLOURS_2
//Amb			Amb_Obj			Dir			Sky top			Sky bot			SunCore			SunCorona			SunSz			SprSz			SprBght			Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1			RGB1			Alpha2			RGB2		CloudAlpha
//Midnight
7 23 48 			255 255 255 			255 255 255 			0 4 59 			3 54 78 			0 0 0 			0 0 0 			0.0 			1.0 			1.0 			200 			100 			0 			700.00			79.00			1.00			1 1 1 			102 117 128 			56 115 113 255 			31 			246 229 255 			15 			17 37 255 			255 			255 			255 
//5AM
72 56 52 			255 255 255 			255 255 255 			164 177 226 			254 168 105 			0 0 0 			0 0 0 			0.0 			1.0 			1.0 			200 			90 			0 			700.00			-22.00			1.00			254 241 246 			254 157 138 			56 115 113 255 			31 			255 194 184 			10 			255 105 0 			255 			255 			255 
//6AM
83 51 22 			198 189 188 			255 255 255 			116 168 253 			254 175 126 			187 205 21 			187 205 21 			1.0 			0.7 			1.0 			215 			109 			255 			700.00			90.00			0.80			184 142 129 			254 146 109 			56 115 113 255 			31 			250 255 249 			31 			255 127 69 			255 			255 			255 
//7AM
64 66 66 			255 255 255 			255 255 255 			79 149 254 			180 224 254 			243 105 0 			243 85 0 			1.0 			1.0 			0.2 			255 			255 			255 			700.00			-22.00			0.50			1 1 1 			241 255 248 			56 115 113 255 			29 			255 193 184 			14 			255 127 97 			255 			255 			120 
//Midday
60 59 57 			255 255 255 			255 255 255 			71 124 165 			166 197 251 			243 92 0 			243 94 0 			2.0 			1.0 			0.2 			255 			255 			255 			700.00			-22.00			0.30			1 1 1 			255 255 255 			56 115 113 255 			31 			192 222 255 			19 			243 245 255 			255 			255 			0 
//7PM
28 8 10 			255 255 255 			255 255 255 			254 164 140 			254 192 179 			0 0 0 			0 0 0 			0.0 			1.0 			1.0 			200 			90 			0 			700.00			-22.00			0.80			254 241 246 			254 240 211 			56 115 113 255 			31 			249 255 248 			12 			255 56 0 			255 			255 			255 
//8PM
72 50 46 			255 255 255 			255 255 255 			14 100 139 			226 168 124 			0 0 0 			0 0 0 			0.0 			1.0 			1.0 			200 			80 			0 			700.00			-22.00			1.00			1 1 1 			254 250 225 			56 115 113 255 			31 			255 127 183 			7 			255 15 0 			255 			255 			255 
//10PM
31 35 43 			255 255 255 			255 255 255 			0 8 57 			99 93 105 			0 0 0 			0 0 0 			0.0 			1.0 			1.0 			200 			100 			0 			700.00			111.00			1.00			1 1 1 			102 117 128 			56 115 113 255 			31 			0 83 255 			17 			135 162 255 			255 			255 			255 
//
